46,ERDO_min_F
46,ERDO_min_M
46,ERDO_max_F
46,ERDO_max_M
46,PEPE_min
46,PEPE_max
47,ERDO_min_F
47,ERDO_min_M
47,ERDO_max_F
47,ERDO_max_M
47,PEPE_min
47,PEPE_max
48,ERDO_min_F
48,ERDO_min_M
48,ERDO_max_F
48,ERDO_max_M
48,PEPE_min
48,PEPE_max
49,ERDO_min_F
49,ERDO_min_M
49,ERDO_max_F
49,ERDO_max_M
49,PEPE_min
49,PEPE_max
50,ERDO_min_F
50,ERDO_min_M
50,ERDO_max_F
50,ERDO_max_M
50,PEPE_min
50,PEPE_max
51,ERDO_min_F
51,ERDO_min_M
51,ERDO_max_F
51,ERDO_max_M
51,PEPE_min
51,PEPE_max
52,ERDO_min_F
52,ERDO_min_M
52,ERDO_max_F
52,ERDO_max_M
52,PEPE_min
52,PEPE_max
53,ERDO_min_F
53,ERDO_min_M
53,ERDO_max_F
53,ERDO_max_M
53,PEPE_min
53,PEPE_max
54,ERDO_min_F
54,ERDO_min_M
54,ERDO_max_F
54,ERDO_max_M
54,PEPE_min
54,PEPE_max
55,ERDO_min_F
55,ERDO_min_M
55,ERDO_max_F
55,ERDO_max_M
55,PEPE_min
55,PEPE_max
56,ERDO_min_F
56,ERDO_min_M
56,ERDO_max_F
56,ERDO_max_M
56,PEPE_min
56,PEPE_max
57,ERDO_min_F
57,ERDO_min_M
57,ERDO_max_F
57,ERDO_max_M
57,PEPE_min
57,PEPE_max
58,ERDO_min_F
58,ERDO_min_M
58,ERDO_max_F
58,ERDO_max_M
58,PEPE_min
58,PEPE_max
59,ERDO_min_F
59,ERDO_min_M
59,ERDO_max_F
59,ERDO_max_M
59,PEPE_min
59,PEPE_max
60,ERDO_min_F
60,ERDO_min_M
60,ERDO_max_F
60,ERDO_max_M
60,PEPE_min
60,PEPE_max
61,ERDO_min_F
61,ERDO_min_M
61,ERDO_max_F
61,ERDO_max_M
61,PEPE_min
61,PEPE_max
62,ERDO_min_F
62,ERDO_min_M
62,ERDO_max_F
62,ERDO_max_M
62,PEPE_min
62,PEPE_max
63,ERDO_min_F
63,ERDO_min_M
63,ERDO_max_F
63,ERDO_max_M
63,PEPE_min
63,PEPE_max
64,ERDO_min_F
64,ERDO_min_M
64,ERDO_max_F
64,ERDO_max_M
64,PEPE_min
64,PEPE_max
65,ERDO_min_F
65,ERDO_min_M
65,ERDO_max_F
65,ERDO_max_M
65,PEPE_min
65,PEPE_max
66,ERDO_min_F
66,ERDO_min_M
66,ERDO_max_F
66,ERDO_max_M
66,PEPE_min
66,PEPE_max
67,ERDO_min_F
67,ERDO_min_M
67,ERDO_max_F
67,ERDO_max_M
67,PEPE_min
67,PEPE_max
68,ERDO_min_F
68,ERDO_min_M
68,ERDO_max_F
68,ERDO_max_M
68,PEPE_min
68,PEPE_max
69,ERDO_min_F
69,ERDO_min_M
69,ERDO_max_F
69,ERDO_max_M
69,PEPE_min
69,PEPE_max
70,ERDO_min_F
70,ERDO_min_M
70,ERDO_max_F
70,ERDO_max_M
70,PEPE_min
70,PEPE_max
71,ERDO_min_F
71,ERDO_min_M
71,ERDO_max_F
71,ERDO_max_M
71,PEPE_min
71,PEPE_max
72,ERDO_min_F
72,ERDO_min_M
72,ERDO_max_F
72,ERDO_max_M
72,PEPE_min
72,PEPE_max
73,ERDO_min_F
73,ERDO_min_M
73,ERDO_max_F
73,ERDO_max_M
73,PEPE_min
73,PEPE_max
74,ERDO_min_F
74,ERDO_min_M
74,ERDO_max_F
74,ERDO_max_M
74,PEPE_min
74,PEPE_max
75,ERDO_min_F
75,ERDO_min_M
75,ERDO_max_F
75,ERDO_max_M
75,PEPE_min
75,PEPE_max
76,ERDO_min_F
76,ERDO_min_M
76,ERDO_max_F
76,ERDO_max_M
76,PEPE_min
76,PEPE_max
77,ERDO_min_F
