VALUE,P2_1,P2_2,P2_3,P2_4,P2_5,P2_6,P2_7,P2_8,P2_9,P2_10,P2_11,P2_12,P2_13,P2_14,P2_15,P2_16,P2_17,P2_18,P2_19,P2_20,P2_21,P2_22,P2_23,P2_24,P2_25,P2_26,P2_27,P2_28,P2_29,P2_30,P2_31,P2_32,P2_33,P2_34,P2_35,P2_36,P2_37,P2_38,P2_39,P2_40,P2_41,P2_42,P2_43,P2_44,P2_45,P2_46,P2_47,P2_48,P2_49,P2_50,P2_51,P2_52,P2_53,P2_54,P2_55,P2_56,P2_57,P2_58,P2_59,P2_60,P2_61,P2_62,P2_63,P2_64,P2_65,P2_66,P2_67,P2_68,P2_69,P2_70,P2_71,P2_72,P2_73,P2_74,P2_75,P2_76,P2_77,P2_78,P2_79,P2_80,P2_81,P2_82,P2_83,P2_84,P2_85,P2_86,P1_1,P1_2,P1_3,P1_4,P1_5,P1_6,P1_7,P1_8,P1_9,P1_10,P1_11,P1_12,P1_13,P1_14,P1_15,P1_16,P1_17,P1_18,P1_19,P1_20,P1_21,P1_22,P1_23,P1_24,P1_25,P1_26,P1_27,P1_28,P1_29,P1_30,P1_31,P1_32,P1_33,P1_34,P1_35,P1_36,P1_37,P1_38,P1_39,P1_40,P1_41,P1_42,P1_43,P1_44,P1_45,P1_46,P1_47,P1_48,P1_49,P1_50,P1_51,P1_52,P1_53,P1_54,P1_55,P1_56,P1_57,P1_58,P1_59,P1_60,P1_61,P1_62,P1_63,P1_64,P1_65,P1_66,P1_67,P1_68,P1_69,P1_70,P1_71,P1_72,P1_73,P1_74,P1_75,P1_76,P1_77,P1_78,P1_79,P1_80,P1_81,P1_82,P1_83,P1_84,P1_85,P1_86
11,185737.347695654869312,212271.254509319871431,238805.161322984844446,261801.213894827815238,242343.015564806846669,54836.740748240961693,60143.522110973957751,60143.522110973957751,1294854.652506851125509,1556655.866401678882539,1022439.875886557274498,40685.323780952974630,40685.323780952974630,385626.112358597747516,260032.286773916828679,245880.869806628848892,410391.092051351733971,413928.946293173707090,238805.161322984844446,60143.522110973957751,60143.522110973957751,130900.606947413907619,185737.347695654869312,212271.254509319871431,40685.323780952974630,40685.323780952974630,40685.323780952974630,1554886.939280767925084,1287778.944023207062855,1025977.730128379305825,54836.740748240961693,642120.544890692573972,520064.573547833657358,521833.500668744673021,505913.156580545648467,49529.959385507965635,76063.866199172945926,208733.400267497869208,127362.752705591919948,122055.971342858916614,152127.732398345891852,205195.546025675866986,215809.108751141844550,221115.890113874862436,235267.307081162842223,176892.712091099878307,440462.853106838709209,332558.298731267801486,321944.736005801765714,252956.578290272824233,431618.217502283689100,433387.144623194704764,435156.071744105720427,435156.071744105720427,429849.290381372731645,245880.869806628848892,238805.161322984844446,261801.213894827815238,40685.323780952974630,40685.323780952974630,40685.323780952974630,574901.314296074677259,606742.002472472609952,574901.314296074677259,477610.322645969688892,461689.978557770722546,1286010.016902296105400,1551349.085038946010172,1025977.730128379305825,123824.898463769917726,189275.201937476871535,212271.254509319871431,433387.144623194704764,440462.853106838709209,1469978.437477040104568,123824.898463769917726,212271.254509319871431,86677.428924638938042,401546.456446796713863,171585.930728366889525,198119.837542031862540,237036.234202073857887,189275.201937476871535,194581.983300209860317,118518.117101036928943,433387.144623194704764,0.000000000000000,1768.927120910998838,35378.542418219978572,33609.615297308977460,35378.542418219978572,28302.833934575981402,12382.489846376991409,7075.708483643995351,14151.416967287990701,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,58374.594990062963916,33609.615297308977460,35378.542418219978572,65450.303473706953810,68988.157715528956032,35378.542418219978572,12382.489846376991409,7075.708483643995351,1768.927120910998838,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,14151.416967287990701,0.000000000000000,28302.833934575981402,116749.189980125927832,107904.554375570922275,114980.262859214926721,58374.594990062963916,5306.781362732996058,3537.854241821997675,1768.927120910998838,1768.927120910998838,1768.927120910998838,1768.927120910998838,1768.927120910998838,1768.927120910998838,8844.635604554994643,10613.562725465992116,1768.927120910998838,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,10613.562725465992116,35378.542418219978572,35378.542418219978572,33609.615297308977460,0.000000000000000,0.000000000000000,0.000000000000000,123824.898463769917726,104366.700133748934604,123824.898463769917726,120287.044221947915503,77832.793320083947037,14151.416967287990701,1768.927120910998838,0.000000000000000,1768.927120910998838,0.000000000000000,1768.927120910998838,10613.562725465992116,10613.562725465992116,7075.708483643995351,1768.927120910998838,1768.927120910998838,0.000000000000000,56605.667869151962805,1768.927120910998838,1768.927120910998838,10613.562725465992116,17689.271209109989286,26533.906813664983929,5306.781362732996058,14151.416967287990701
21,1730010.724250956904143,1818457.080296506872401,528909.209152388619259,541291.698998765670694,514757.792185100668576,290104.047829403833020,295410.829192136821803,307793.319038513815030,228191.598597518837778,205195.546025675866986,164510.222244722885080,813706.475619059521705,787172.568805394461378,564287.751570608583279,543060.626119676628150,514757.792185100668576,502375.302338723675348,511219.937943278637249,528909.209152388619259,297179.756313047779258,307793.319038513815030,1627412.951238119043410,1730010.724250956904143,1818457.080296506872401,787172.568805394461378,827857.892586347414181,811937.548498148447834,206964.473146586853545,228191.598597518837778,164510.222244722885080,290104.047829403833020,399777.529325885756407,360861.132665843761060,298948.683433958794922,334327.225852178758942,783634.714563572430052,820782.184102703467943,1814919.226054684724659,1653946.858051783870906,1618568.315633564023301,1625644.024117207853124,1717628.234404579969123,1781309.610757375834510,1798998.881966485874727,1830839.570142883807421,1577882.991852611070499,1977660.521178496768698,1929899.488913899753243,1915748.071946611627936,1876831.675286569865420,1949357.687243920750916,1991811.938145784661174,1991811.938145784661174,2011270.136475805658847,1959971.249969386728480,516526.719306011684239,528909.209152388619259,541291.698998765670694,787172.568805394461378,829626.819707258488052,813706.475619059521705,265339.068136649846565,403315.383567707729526,265339.068136649846565,401546.456446796713863,543060.626119676628150,226422.671476607851218,205195.546025675866986,164510.222244722885080,1630950.805479940958321,1728241.797130045946687,1818457.080296506872401,2007732.282233983743936,2020114.772080360678956,449307.488711393729318,1630950.805479940958321,1818457.080296506872401,1731779.651371867861599,491761.739613257697783,1618568.315633564023301,1705245.744558202801272,1855604.549835637677461,382088.258116775774397,371474.695391309738625,505913.156580545648467,652734.107616158551537,224653.744355696864659,270645.849499382835347,86677.428924638938042,88446.356045549939154,84908.501803727936931,83139.574682816950371,84908.501803727936931,84908.501803727936931,10613.562725465992116,8844.635604554994643,10613.562725465992116,132669.534068324923282,114980.262859214926721,63681.376352795959974,88446.356045549939154,84908.501803727936931,49529.959385507965635,56605.667869151962805,86677.428924638938042,84908.501803727936931,84908.501803727936931,113211.335738303925609,229960.525718429853441,268876.922378471819684,114980.262859214926721,148589.878156523889629,132669.534068324923282,8844.635604554994643,10613.562725465992116,10613.562725465992116,83139.574682816950371,76063.866199172945926,81370.647561905949260,0.000000000000000,44223.178022774969577,189275.201937476871535,173354.857849277876085,267107.995257560804021,134438.461189235909842,104366.700133748934604,122055.971342858916614,123824.898463769917726,166279.149365633900743,145052.023914701916510,160972.368002900882857,84908.501803727936931,429849.290381372731645,297179.756313047779258,228191.598597518837778,226422.671476607851218,352016.497061288740952,527140.282031477661803,534215.990515121608041,640351.617769781616516,465227.832799592695665,84908.501803727936931,86677.428924638938042,88446.356045549939154,114980.262859214926721,148589.878156523889629,132669.534068324923282,67219.230594617954921,79601.720440994948149,67219.230594617954921,0.000000000000000,1768.927120910998838,10613.562725465992116,8844.635604554994643,10613.562725465992116,111442.408617392924498,228191.598597518837778,270645.849499382835347,640351.617769781616516,615586.638077027630061,116749.189980125927832,111442.408617392924498,275952.630862115824129,175123.784970188891748,56605.667869151962805,107904.554375570922275,118518.117101036928943,199888.764662942878203,81370.647561905949260,81370.647561905949260,137976.315431057912065,24764.979692753982818
22,852622.872279101400636,925148.884236452402547,44223.178022774969577,44223.178022774969577,44223.178022774969577,189275.201937476871535,196350.910421120875981,198119.837542031862540,141514.169672879914287,132669.534068324923282,136207.388310146896401,153896.659519256907515,150358.805277434905292,37147.469539130972407,44223.178022774969577,44223.178022774969577,28302.833934575981402,31840.688176397979987,44223.178022774969577,196350.910421120875981,199888.764662942878203,666885.524583446560428,857929.653641834389418,925148.884236452402547,150358.805277434905292,153896.659519256907515,153896.659519256907515,132669.534068324923282,141514.169672879914287,136207.388310146896401,189275.201937476871535,30071.761055486978876,28302.833934575981402,33609.615297308977460,42454.250901863968465,65450.303473706953810,81370.647561905949260,919842.102873719413765,705801.921243488555774,636813.763527959585190,698726.212759844493121,765945.443354462506250,834933.601069991476834,847316.090916368411854,888001.414697321364656,627969.127923404565081,1176336.535405814182013,1027746.657249290379696,1018902.021644735359587,978216.697863782406785,1079045.543755709193647,1218790.786307678092271,1229404.349033144302666,1264782.891451364150271,1179874.389647636329755,44223.178022774969577,44223.178022774969577,44223.178022774969577,148589.878156523889629,153896.659519256907515,153896.659519256907515,26533.906813664983929,30071.761055486978876,26533.906813664983929,40685.323780952974630,40685.323780952974630,141514.169672879914287,132669.534068324923282,136207.388310146896401,658040.888978891540319,859698.580762745463289,925148.884236452402547,1264782.891451364150271,1266551.818572275107726,86677.428924638938042,656271.961857980582863,925148.884236452402547,755331.880628996528685,24764.979692753982818,670423.378825268591754,748256.172145352466032,937531.374082829337567,1768.927120910998838,1768.927120910998838,3537.854241821997675,40685.323780952974630,38916.396660041973519,37147.469539130972407,1768.927120910998838,1768.927120910998838,0.000000000000000,0.000000000000000,5306.781362732996058,8844.635604554994643,51298.886506418966746,45992.105143685970688,49529.959385507965635,26533.906813664983929,24764.979692753982818,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,7075.708483643995351,8844.635604554994643,40685.323780952974630,38916.396660041973519,37147.469539130972407,24764.979692753982818,26533.906813664983929,26533.906813664983929,44223.178022774969577,51298.886506418966746,49529.959385507965635,0.000000000000000,5306.781362732996058,5306.781362732996058,0.000000000000000,3537.854241821997675,14151.416967287990701,14151.416967287990701,37147.469539130972407,33609.615297308977460,38916.396660041973519,38916.396660041973519,33609.615297308977460,35378.542418219978572,31840.688176397979987,37147.469539130972407,33609.615297308977460,76063.866199172945926,28302.833934575981402,28302.833934575981402,35378.542418219978572,54836.740748240961693,83139.574682816950371,84908.501803727936931,91984.210287371941376,72526.011957350958255,0.000000000000000,1768.927120910998838,1768.927120910998838,26533.906813664983929,26533.906813664983929,26533.906813664983929,5306.781362732996058,5306.781362732996058,5306.781362732996058,0.000000000000000,0.000000000000000,51298.886506418966746,45992.105143685970688,49529.959385507965635,40685.323780952974630,38916.396660041973519,37147.469539130972407,91984.210287371941376,95522.064529193943599,3537.854241821997675,40685.323780952974630,37147.469539130972407,44223.178022774969577,1768.927120910998838,35378.542418219978572,33609.615297308977460,35378.542418219978572,1768.927120910998838,1768.927120910998838,0.000000000000000,0.000000000000000
23,727029.046694420510903,788941.495926305535249,19458.198330020986759,17689.271209109989286,17689.271209109989286,35378.542418219978572,38916.396660041973519,38916.396660041973519,19458.198330020986759,19458.198330020986759,19458.198330020986759,68988.157715528956032,65450.303473706953810,12382.489846376991409,17689.271209109989286,17689.271209109989286,5306.781362732996058,5306.781362732996058,19458.198330020986759,38916.396660041973519,38916.396660041973519,606742.002472472609952,730566.900936242542230,787172.568805394461378,65450.303473706953810,72526.011957350958255,68988.157715528956032,19458.198330020986759,19458.198330020986759,19458.198330020986759,35378.542418219978572,19458.198330020986759,14151.416967287990701,3537.854241821997675,3537.854241821997675,12382.489846376991409,14151.416967287990701,781865.787442661472596,627969.127923404565081,585514.877021540654823,610279.856714294641279,650965.180495247594081,711108.702606221544556,714646.556848043575883,741180.463661708519794,585514.877021540654823,1022439.875886557274498,886232.487576410407200,847316.090916368411854,810168.621377237490378,962296.353775583324023,1057818.418304777238518,1066663.053909332258627,1080814.470876620383933,1031284.511491112294607,17689.271209109989286,19458.198330020986759,17689.271209109989286,65450.303473706953810,74294.939078261944815,68988.157715528956032,14151.416967287990701,19458.198330020986759,14151.416967287990701,5306.781362732996058,10613.562725465992116,19458.198330020986759,19458.198330020986759,19458.198330020986759,603204.148230650578626,730566.900936242542230,788941.495926305535249,1080814.470876620383933,1084352.325118442298844,19458.198330020986759,603204.148230650578626,792479.350168127450161,649196.253374336520210,7075.708483643995351,606742.002472472609952,638582.690648870542645,769483.297596284537576,0.000000000000000,0.000000000000000,1768.927120910998838,35378.542418219978572,17689.271209109989286,15920.344088198989994,5306.781362732996058,5306.781362732996058,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5306.781362732996058,3537.854241821997675,1768.927120910998838,8844.635604554994643,8844.635604554994643,0.000000000000000,5306.781362732996058,0.000000000000000,0.000000000000000,0.000000000000000,5306.781362732996058,0.000000000000000,0.000000000000000,15920.344088198989994,17689.271209109989286,15920.344088198989994,8844.635604554994643,7075.708483643995351,8844.635604554994643,3537.854241821997675,5306.781362732996058,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,3537.854241821997675,15920.344088198989994,15920.344088198989994,15920.344088198989994,15920.344088198989994,17689.271209109989286,15920.344088198989994,12382.489846376991409,10613.562725465992116,17689.271209109989286,49529.959385507965635,15920.344088198989994,14151.416967287990701,14151.416967287990701,31840.688176397979987,63681.376352795959974,63681.376352795959974,76063.866199172945926,49529.959385507965635,0.000000000000000,5306.781362732996058,5306.781362732996058,8844.635604554994643,7075.708483643995351,8844.635604554994643,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5306.781362732996058,3537.854241821997675,1768.927120910998838,15920.344088198989994,17689.271209109989286,15920.344088198989994,76063.866199172945926,83139.574682816950371,0.000000000000000,15920.344088198989994,15920.344088198989994,17689.271209109989286,0.000000000000000,17689.271209109989286,17689.271209109989286,12382.489846376991409,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
24,228191.598597518837778,235267.307081162842223,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,1768.927120910998838,1768.927120910998838,3537.854241821997675,3537.854241821997675,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,1768.927120910998838,214040.181630230857991,228191.598597518837778,235267.307081162842223,0.000000000000000,1768.927120910998838,0.000000000000000,3537.854241821997675,3537.854241821997675,1768.927120910998838,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,3537.854241821997675,235267.307081162842223,219346.962992963846773,206964.473146586853545,214040.181630230857991,206964.473146586853545,215809.108751141844550,212271.254509319871431,217578.035872052860213,203426.618904764880426,371474.695391309738625,330789.371610356785823,306024.391917602799367,235267.307081162842223,355554.351303110772278,380319.330995864758734,380319.330995864758734,383857.185237686731853,375012.549633131769951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,3537.854241821997675,1768.927120910998838,214040.181630230857991,228191.598597518837778,235267.307081162842223,383857.185237686731853,382088.258116775774397,61912.449231884958863,214040.181630230857991,235267.307081162842223,219346.962992963846773,0.000000000000000,206964.473146586853545,205195.546025675866986,221115.890113874862436,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,10613.562725465992116,10613.562725465992116,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,10613.562725465992116,10613.562725465992116,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10613.562725465992116,5306.781362732996058,3537.854241821997675,3537.854241821997675,3537.854241821997675,3537.854241821997675,3537.854241821997675,7075.708483643995351,3537.854241821997675,24764.979692753982818,8844.635604554994643,5306.781362732996058,7075.708483643995351,14151.416967287990701,33609.615297308977460,33609.615297308977460,35378.542418219978572,28302.833934575981402,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,3537.854241821997675,10613.562725465992116,10613.562725465992116,35378.542418219978572,35378.542418219978572,0.000000000000000,3537.854241821997675,10613.562725465992116,10613.562725465992116,0.000000000000000,3537.854241821997675,3537.854241821997675,7075.708483643995351,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
31,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5306.781362732996058,5306.781362732996058,5306.781362732996058,3537.854241821997675,7075.708483643995351,10613.562725465992116,15920.344088198989994,15920.344088198989994,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5306.781362732996058,5306.781362732996058,0.000000000000000,0.000000000000000,0.000000000000000,17689.271209109989286,15920.344088198989994,15920.344088198989994,7075.708483643995351,3537.854241821997675,10613.562725465992116,5306.781362732996058,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,63681.376352795959974,63681.376352795959974,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17689.271209109989286,15920.344088198989994,15920.344088198989994,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,7075.708483643995351,10613.562725465992116,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,0.000000000000000,0.000000000000000,5306.781362732996058,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,3537.854241821997675,3537.854241821997675,8844.635604554994643,14151.416967287990701,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14151.416967287990701,0.000000000000000,8844.635604554994643,3537.854241821997675,3537.854241821997675,3537.854241821997675,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1768.927120910998838,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14151.416967287990701,0.000000000000000,8844.635604554994643,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3537.854241821997675,3537.854241821997675,3537.854241821997675,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
41,2241230.662194235716015,2235923.880831502377987,14529967.371162943542004,14529967.371162943542004,14669712.613714912906289,7494944.211299901828170,7305669.009362425655127,7323358.280571535229683,14338923.242104556411505,14029360.995945131406188,14542349.861009322106838,8938388.741963276639581,9056906.859064314514399,14986350.568357981741428,14528198.444042032584548,14646716.561143070459366,15037649.454864401370287,14924438.119126096367836,14537043.079646589234471,7291517.592395137064159,7326896.134813357144594,2462346.552308110520244,2228848.172347858548164,2230617.099468769505620,9074596.130273424088955,8934850.887721454724669,8945464.450446920469403,14009902.797615110874176,14344230.023467289283872,14537043.079646589234471,7494944.211299901828170,13266953.406832491979003,13638428.102223800495267,14255783.667421739548445,14075353.101088818162680,11055794.505693743005395,10634789.850916925817728,2218234.609622392337769,2338521.653844340238720,2497725.094726330135018,2490649.386242686305195,2694076.005147451069206,2609167.503343723248690,2805518.413764844182879,2874506.571480372920632,2805518.413764844182879,2826745.539215776138008,2724147.766202938277274,2833821.247699419967830,2780753.434072090312839,2775446.652709356974810,2740068.110291137360036,2734761.328928404022008,2695844.932268362026662,2755988.454379335977137,14646716.561143070459366,14537043.079646589234471,14524660.589800210669637,9063982.567547958344221,8936619.814842365682125,8934850.887721454724669,13613663.122531047090888,13357168.689998952671885,13613663.122531047090888,14374301.784522777423263,14445058.869359215721488,14338923.242104556411505,14020516.360340576618910,14531736.298283856362104,2462346.552308110520244,2239461.735073324758559,2230617.099468769505620,2690538.150905629154295,2704689.567872917279601,5566813.649506913498044,2462346.552308110520244,2234154.953710591420531,2204083.192655104678124,15198621.822867302224040,2632163.555915566161275,2695844.932268362026662,2747143.818774781189859,14885521.722466055303812,14715704.718858599662781,14756390.042639551684260,10528654.223662264645100,291872.974950314790476,291872.974950314790476,2508338.657451796345413,2492418.313363597262651,2564944.325320948380977,1523046.251104369992390,1492974.490048883017153,1471747.364597951062024,2082027.221312245586887,2131557.180697753559798,2101485.419642266817391,1126806.576020306209102,1188719.025252191117033,2405740.884438958484679,2492418.313363597262651,2556099.689716393128037,2471191.187912665307522,2453501.916703555267304,2510107.584572707302868,1489436.635807061102241,1469978.437477040104568,348478.642819466767833,291872.974950314790476,290104.047829403833020,1190487.952373102307320,1091428.033602086361498,1133882.284503950271755,2133326.107818664517254,2082027.221312245586887,2103254.346763177774847,1519508.396862548077479,1871524.893923836760223,1986505.156783051788807,2685231.369542896281928,2232386.026589680463076,1798998.881966485874727,1855604.549835637677461,295410.829192136821803,350247.569940377783496,352016.497061288740952,343171.861456733779050,366167.914028576749843,366167.914028576749843,380319.330995864758734,375012.549633131769951,369705.768270398781169,279490.485103937797248,313100.100401246803813,334327.225852178758942,332558.298731267801486,302486.537675780826248,256494.432532094826456,258263.359653005842119,260032.286773916828679,279490.485103937797248,2557868.616837304551154,2511876.511693618260324,2492418.313363597262651,1194025.806614924222231,1091428.033602086361498,1123268.721778484294191,2131557.180697753559798,1894520.946495679672807,2129788.253576842602342,2748912.745895692147315,2379206.977625293657184,2080258.294191334629431,2131557.180697753559798,2103254.346763177774847,353785.424182199756615,291872.974950314790476,290104.047829403833020,258263.359653005842119,249418.724048450822011,1119730.867536662379280,355554.351303110772278,290104.047829403833020,343171.861456733779050,2458808.698066288605332,353785.424182199756615,364398.986907665734179,341402.934335822763387,2278378.131733366288245,2251844.224919701460749,2250075.297798790503293,1206408.296461301157251
42,1572576.210489877965301,1551349.085038946010172,762407.589112640474923,822551.111223614425398,741180.463661708519794,3072626.409022404812276,2938187.947833169251680,2851510.518908530008048,482917.104008702677675,504144.229459634691011,474072.468404147715773,5435913.042559499852359,5393458.791657635010779,1379763.154310579178855,822551.111223614425398,739411.536540797562338,1431062.040816998109221,1477054.145960683934391,762407.589112640474923,2936419.020712258294225,2851510.518908530008048,1689325.400470003951341,1572576.210489877965301,1551349.085038946010172,5389920.937415813095868,5333315.269546661525965,5432375.188317677006125,507682.083701456664130,481148.176887791662011,477610.322645969688892,3070857.481901493854821,1234711.130395877175033,1146264.774350327206776,1116193.013294840231538,1015364.167402913328260,2216465.682501481380314,2428736.937010801397264,1551349.085038946010172,1634488.659721762873232,1714090.380162757821381,1675173.983502715826035,1659253.639414516976103,1615030.461391741875559,1609723.680029009003192,1600879.044424453983083,1770696.048031909856945,1735317.505613689776510,1638026.513963585020974,1714090.380162757821381,1618568.315633564023301,1735317.505613689776510,1650409.003809961955994,1641564.368205406935886,1530121.959588014055043,1692863.254711825866252,739411.536540797562338,760638.661991729517467,822551.111223614425398,5393458.791657635010779,5331546.342425750568509,5439450.896801321767271,1250631.474484076257795,1176336.535405814182013,1248862.547363165067509,953451.718171028420329,817244.329860881436616,477610.322645969688892,507682.083701456664130,475841.395525058673229,1682249.691986359888688,1574345.137610788922757,1551349.085038946010172,1535428.740950746927410,1586727.627457165857777,146820.951035612903070,1682249.691986359888688,1549580.157918035052717,1501819.125653438037261,1354998.174617825075984,1719397.161525490926579,1682249.691986359888688,1590265.481698988005519,760638.661991729517467,755331.880628996528685,1002981.677556536393240,2954108.291921367868781,93753.137408282942488,111442.408617392924498,60143.522110973957751,63681.376352795959974,63681.376352795959974,679268.014429823495448,581977.022779718623497,535984.917636032681912,91984.210287371941376,93753.137408282942488,102597.773012837933493,1112655.159053018316627,1084352.325118442298844,261801.213894827815238,63681.376352795959974,63681.376352795959974,221115.890113874862436,240574.088443895831006,60143.522110973957751,583745.949900629580952,537753.844756943639368,81370.647561905949260,93753.137408282942488,111442.408617392924498,1082583.397997531341389,1158647.264196704141796,1112655.159053018316627,93753.137408282942488,91984.210287371941376,102597.773012837933493,675730.160188001580536,214040.181630230857991,187506.274816565884976,53067.813627329967858,127362.752705591919948,166279.149365633900743,191044.129058387887198,111442.408617392924498,72526.011957350958255,79601.720440994948149,79601.720440994948149,79601.720440994948149,91984.210287371941376,102597.773012837933493,114980.262859214926721,79601.720440994948149,281259.412224848812912,139745.242551968898624,141514.169672879914287,114980.262859214926721,222884.817234785848996,260032.286773916828679,258263.359653005842119,226422.671476607851218,258263.359653005842119,63681.376352795959974,60143.522110973957751,63681.376352795959974,1082583.397997531341389,1158647.264196704141796,1112655.159053018316627,157434.513761078909738,214040.181630230857991,157434.513761078909738,12382.489846376991409,12382.489846376991409,91984.210287371941376,93753.137408282942488,102597.773012837933493,76063.866199172945926,93753.137408282942488,111442.408617392924498,228191.598597518837778,251187.651169361837674,0.000000000000000,76063.866199172945926,113211.335738303925609,86677.428924638938042,217578.035872052860213,84908.501803727936931,79601.720440994948149,109673.481496481923386,270645.849499382835347,263570.141015738830902,297179.756313047779258,500606.375217812659685
